year,vcnaics3,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1995,333,26293,28831,1344280,1306775,2098,7.324,1725,6.022,165374,30918,134456,2.366,12.655,90453,28656,61797,2.193,6.922,74921,5.733,13.844,1280,1282,10603
1995,334,14126,16174,1558366,1516853,1721,10.762,1356,8.480,228132,76085,152047,5.016,15.040,142382,39817,102565,2.625,9.387,85750,5.653,18.773,964,965,13350
1995,335,5444,6531,584819,573991,496,7.625,443,6.811,64428,13738,50690,2.393,11.225,42551,11970,30581,2.085,7.413,21877,3.811,14.826,301,303,3127
1995,336,9747,11564,1796779,1788869,1018,8.868,849,7.396,178185,37844,140341,2.116,9.961,162399,43942,118457,2.456,9.078,15786,0.882,18.157,611,613,9921
1995,337,17554,18491,586542,577860,2072,11.248,1932,10.488,75099,18179,56920,3.146,12.996,57545,18936,38609,3.277,9.958,17554,3.038,19.917,1504,1511,13944
1995,339,26797,27939,698882,689805,2850,10.267,2492,8.977,97096,29188,67908,4.231,14.076,78535,28856,49679,4.183,11.385,18561,2.691,22.770,1952,1960,14011
1995,423,180042,233321,2973318,2891927,24524,10.614,19974,8.645,508081,162144,345937,5.607,17.569,345046,126352,218694,4.369,11.931,163035,5.638,23.863,13710,14230,76167
1995,424,103951,132005,2124422,2096256,14023,10.671,12838,9.769,323243,100247,222996,4.782,15.420,266876,96493,170383,4.603,12.731,56367,2.689,25.462,9156,9411,56611
1995,425,34615,37104,316139,308007,4216,11.564,2925,8.023,57326,18806,38520,6.106,18.612,40848,14797,26051,4.804,13.262,16478,5.350,26.524,2077,2090,9602
1995,441,89078,116967,1658368,1619236,10405,8.979,8222,7.096,223143,73592,149551,4.545,13.781,145912,48743,97169,3.010,9.011,77231,4.770,18.022,6005,6204,35472
1995,442,45411,60578,476304,466755,6632,11.025,5785,9.617,89146,36288,52858,7.775,19.099,69812,26895,42917,5.762,14.957,19334,4.142,29.914,3857,4207,16908
1995,443,28539,41033,357430,335391,6151,15.365,4148,10.362,92632,45098,47534,13.446,27.619,49099,19566,29533,5.834,14.639,43533,12.980,29.279,2841,3026,12781
1995,444,68445,90148,1029676,999344,7422,8.293,6119,6.837,172863,74607,98256,7.466,17.298,112504,39972,72532,4.000,11.258,60359,6.040,22.516,4309,4471,19687
1995,445,102817,141065,2864625,2833398,14421,10.214,14660,10.384,391747,164787,226960,5.816,13.826,326171,124277,201894,4.386,11.512,65576,2.314,23.023,10165,10365,48698
1995,446,44371,77864,797019,782765,7553,9.755,6680,8.627,135963,58875,77088,7.521,17.370,106781,47103,59678,6.018,13.642,29182,3.728,27.283,3883,4150,20959
1995,447,71748,121874,907316,905279,9041,7.377,10395,8.482,155742,56417,99325,6.232,17.204,151955,61815,90140,6.828,16.785,3787,0.418,33.571,6605,6992,36092
1995,448,70384,154551,1309485,1330573,16925,10.777,21904,13.948,239521,115972,123549,8.716,18.001,278092,146007,132085,10.973,20.900,-38571,-2.899,36.003,8964,10149,39294
1995,451,41323,58026,491425,474437,7099,12.261,6842,11.817,108152,48943,59209,10.316,22.796,72999,31475,41524,6.634,15.386,35153,7.409,30.773,4490,4682,16923
1995,452,10653,34819,2381329,2315142,3227,9.229,3523,10.075,293715,141473,152242,6.111,12.687,162466,56509,105957,2.441,7.018,131249,5.669,14.035,1249,1581,7456
1995,453,93108,112716,699974,682969,15293,13.702,13089,11.727,150792,67856,82936,9.935,22.079,117205,46312,70893,6.781,17.161,33587,4.918,34.322,10093,10430,34381
1995,454,28644,36541,448770,441691,4430,12.279,3506,9.718,76209,25331,50878,5.735,17.254,61428,26505,34923,6.001,13.907,14781,3.346,27.815,2217,2241,11795
1995,481,1924,4618,470985,466927,588,13.338,169,3.834,41618,8336,33282,1.785,8.913,33874,635,33239,0.136,7.255,7744,1.659,14.509,119,119,361
1995,483,753,1124,50086,49367,136,12.308,98,8.869,7784,2455,5329,4.973,15.768,6080,1214,4866,2.459,12.316,1704,3.452,24.632,56,59,612
1995,484,76466,88401,1278305,1239520,15230,17.616,11336,13.112,254548,86315,168233,6.964,20.536,177746,69447,108299,5.603,14.340,76802,6.196,28.680,8742,8866,43911
1995,485,12156,13893,306304,300413,1952,14.185,1688,12.267,53530,17012,36518,5.663,17.819,41455,18924,22531,6.299,13.799,12075,4.019,27.599,1376,1402,12142
1995,486,234,2403,51763,52978,281,12.091,123,5.293,4625,2226,2399,4.202,8.730,7093,973,6120,1.837,13.389,-2468,-4.659,17.460,14,15,160
1995,487,1660,1738,21597,20981,258,14.952,233,13.503,4280,1116,3164,5.319,20.400,3075,1253,1822,5.972,14.656,1205,5.743,29.313,170,170,788
1995,488,20095,25197,365187,353015,3565,14.449,2518,10.205,73997,27236,46761,7.715,20.961,49511,18263,31248,5.173,14.025,24486,6.936,28.050,1867,1923,11298
1995,492,5675,9084,492339,470675,1544,17.495,1027,11.637,72631,13477,59154,2.863,15.431,29504,13101,16403,2.783,6.268,43127,9.163,12.537,730,766,6876
1995,493,6588,10889,460414,447484,1041,9.658,820,7.608,80312,23951,56361,5.352,17.947,54428,14764,39664,3.299,12.163,25884,5.784,24.326,324,328,3708
1995,511,21918,26193,858304,843836,3663,14.264,2636,10.265,119428,46418,73010,5.501,14.153,89613,34166,55447,4.049,10.620,29815,3.533,21.239,1863,1885,16115
1995,512,12875,17278,255690,243234,2605,15.317,2063,12.130,65449,33241,32208,13.666,26.908,41969,14536,27433,5.976,17.255,23480,9.653,34.509,1329,1376,9187
1995,515,6562,8717,262623,262582,1058,12.262,881,10.210,40475,15416,25059,5.871,15.414,39798,13961,25837,5.317,15.156,677,0.258,30.313,623,683,9271
1995,517,8683,32419,1091165,1077910,4463,13.980,3475,10.885,191776,70360,121416,6.527,17.791,166222,49006,117216,4.546,15.421,25554,2.371,30.842,941,998,9997
1995,518,5011,7834,322980,307536,1551,20.739,840,11.232,66156,27578,38578,8.967,21.512,36038,11052,24986,3.594,11.718,30118,9.793,23.437,467,474,4911
1995,519,2619,3078,37796,39341,255,8.380,185,6.080,5133,1768,3365,4.494,13.047,8440,4643,3797,11.802,21.453,-3307,-8.406,26.095,141,142,823
1995,521,14,49,22604,22796,(D),(D),3,6.316,548,(D),464,(D),2.404,948,81,867,0.355,4.159,-400,-1.755,4.808,3,3,81
1995,522,43530,149787,2522770,2541999,15440,10.407,12601,8.493,366029,152984,213045,6.018,14.399,402059,135524,266535,5.331,15.817,-36030,-1.417,28.799,4091,5074,48236
1995,523,27295,45528,572476,570672,7577,17.056,5369,12.086,105690,44985,60705,7.883,18.520,101394,35265,66129,6.180,17.767,4296,0.753,35.535,2891,2953,17048
1995,524,113217,158352,2206491,2248277,15861,10.057,14576,9.242,281510,99818,181692,4.440,12.521,365312,147687,217625,6.569,16.249,-83802,-3.727,25.042,8954,9130,91588
1995,525,2779,3184,64778,62653,482,15.793,218,7.143,14198,6494,7704,10.365,22.662,9899,2379,7520,3.797,15.800,4299,6.862,31.600,125,125,669
1995,531,166311,186180,1119847,1112421,25159,13.660,21168,11.493,230481,110824,119657,9.962,20.719,214692,83981,130711,7.549,19.300,15789,1.419,38.599,15818,16130,60461
1995,532,36123,56946,545966,530135,7215,12.765,6367,11.265,117218,38354,78864,7.235,22.111,86503,37100,49403,6.998,16.317,30715,5.794,32.634,4262,4627,21643
1995,533,1670,1823,21560,20029,343,19.572,202,11.526,6724,3554,3170,17.745,33.572,3612,1589,2023,7.934,18.034,3112,15.538,36.069,140,140,785
1995,541,483572,524295,5191008,5068236,73275,14.299,49578,9.675,977511,364030,613481,7.183,19.287,730808,237654,493154,4.689,14.419,246703,4.868,28.839,36021,36481,143276
1995,551,28556,51726,3207995,3171350,5025,9.771,4433,8.619,528494,175024,353470,5.519,16.665,454966,123514,331452,3.895,14.346,73528,2.319,28.692,1010,1046,12767
1995,561,227662,261624,5827469,5573764,44851,17.751,26926,10.657,1553133,566995,986138,10.173,27.865,1044350,332992,711358,5.974,18.737,508783,9.128,37.474,20577,21065,219149
1995,562,12197,14325,270110,261609,1922,13.756,1216,8.703,49223,14758,34465,5.641,18.816,32067,9344,22723,3.572,12.258,17156,6.558,24.515,884,900,5447
1995,611,47067,52715,2129382,2094692,6598,12.873,3680,7.180,200025,42162,157863,2.013,9.549,130846,19249,111597,0.919,6.247,69179,3.303,12.493,2768,2860,14754
1995,621,374521,417454,3983225,3888155,34168,8.213,31354,7.536,742730,273987,468743,7.047,19.102,551182,212601,338581,5.468,14.176,191548,4.926,28.352,23818,24548,137270
1995,622,3605,5972,4563982,4584772,265,4.433,276,4.617,220064,62676,157388,1.367,4.800,262148,84758,177390,1.849,5.718,-42084,-0.918,9.600,104,111,39164
1995,623,29172,51264,2301077,2250937,5335,10.663,2875,5.746,293916,113027,180889,5.021,13.057,193910,75900,118010,3.372,8.615,100006,4.443,17.229,1813,1968,49873
1995,624,78210,104103,1500912,1459332,11882,11.665,7405,7.269,249516,80359,169157,5.507,17.098,166595,41363,125232,2.834,11.416,82921,5.682,22.832,5450,5571,29358
1995,711,21625,22071,281893,280162,4048,18.759,3065,14.203,62376,23472,38904,8.378,22.264,58948,16444,42504,5.869,21.041,3428,1.224,42.081,2174,2182,12042
1995,712,3589,3913,77342,75956,374,9.809,174,4.563,8603,1769,6834,2.329,11.326,5831,859,4972,1.131,7.677,2772,3.650,15.354,112,112,582
1995,713,45682,50603,980049,944006,6323,12.693,4747,9.529,196231,78820,117411,8.350,20.787,123795,42001,81794,4.449,13.114,72436,7.673,26.228,3699,3771,30219
1995,721,39156,46559,1530946,1523724,5114,11.078,4322,9.362,224363,100900,123463,6.622,14.725,210520,97177,113343,6.378,13.816,13843,0.908,27.632,2867,2938,51365
1995,722,311528,417740,7314985,7169559,60756,14.732,50072,12.142,1557537,832243,725294,11.608,21.724,1269073,534685,734388,7.458,17.701,288464,4.023,35.402,36688,38003,341257
1995,811,192620,209321,1259817,1233863,26434,12.764,21974,10.611,254228,100818,153410,8.171,20.604,201826,76561,125265,6.205,16.357,52402,4.247,32.714,16699,16997,56793
1995,812,142351,173875,1166266,1150312,20342,11.770,18240,10.554,214939,90598,124341,7.876,18.685,182067,73209,108858,6.364,15.828,32872,2.858,31.655,13487,14104,54673
1995,813,262665,270929,2444248,2402860,16280,6.126,5950,2.239,307474,57558,249916,2.395,12.796,224525,23235,201290,0.967,9.344,82949,3.452,18.688,4123,4155,15291
1996,211,6325,7510,92701,95556,662,8.693,873,11.463,13075,4767,8308,4.989,13.683,19118,7718,11400,8.077,20.007,-6043,-6.324,27.366,574,580,2282
1996,212,4731,7075,225310,230628,583,8.135,767,10.702,26731,6711,20020,2.910,11.591,36881,14588,22293,6.325,15.992,-10150,-4.401,23.181,495,498,7205
1996,213,7009,8096,153084,150752,961,11.797,1061,13.025,35520,7949,27571,5.273,23.562,30984,12366,18618,8.203,20.553,4536,3.009,41.106,757,779,7846
1996,221,6204,14958,691832,708306,1210,8.211,768,5.211,51182,26186,24996,3.697,7.226,84187,12976,71211,1.832,11.886,-33005,-4.660,14.452,265,274,1790
1996,236,162028,163407,1293604,1279619,27631,17.057,24800,15.309,318876,104506,214370,8.167,24.920,290197,95271,194926,7.445,22.678,28679,2.241,45.357,18076,18079,73443
1996,237,37637,38705,684309,679569,4840,12.629,4079,10.643,136953,33705,103248,4.960,20.153,129180,27809,101371,4.092,19.009,7773,1.144,38.018,3048,3061,19287
1996,238,353443,356743,3213674,3155978,49342,13.974,42048,11.908,728226,198877,529349,6.302,23.074,613200,192551,420649,6.101,19.430,115026,3.645,38.860,31962,31988,147228
1996,311,20901,25343,1448518,1443070,2273,8.942,2427,9.548,157753,38132,119621,2.642,10.932,146273,45330,100943,3.141,10.136,11480,0.796,20.272,1691,1710,19664
1996,312,1906,2361,161711,160468,242,10.458,148,6.396,16206,2961,13245,1.845,10.099,13555,4492,9063,2.799,8.447,2651,1.652,16.894,105,106,1712
1996,313,4559,5507,411147,427869,575,10.429,588,10.665,26164,9338,16826,2.182,6.115,59657,15223,44434,3.558,13.943,-33493,-7.828,12.230,463,463,5282
1996,314,7043,7446,231266,237657,842,11.255,912,12.191,26447,8835,17612,3.718,11.128,39440,13093,26347,5.509,16.595,-12993,-5.467,22.256,738,766,9236
1996,315,13522,14716,712661,749844,2366,15.827,2832,18.944,95861,41858,54003,5.582,12.784,169518,70865,98653,9.451,22.607,-73657,-9.823,25.568,2371,2396,42520
1996,316,1592,1734,90823,96719,153,8.701,202,11.487,6166,1328,4838,1.373,6.375,18097,5754,12343,5.949,18.711,-11931,-12.336,12.750,152,152,1901
1996,321,14764,16513,542676,544924,1424,8.582,1584,9.546,62087,16558,45529,3.039,11.394,66436,18394,48042,3.376,12.192,-4349,-0.798,22.787,1263,1267,11544
1996,322,3690,5769,573868,582057,290,5.036,269,4.671,31878,7969,23909,1.369,5.477,48009,15022,32987,2.581,8.248,-16131,-2.771,10.954,164,167,3772
1996,323,39742,41688,823042,827683,2928,6.961,3683,8.755,83205,21853,61352,2.640,10.053,92590,30788,61802,3.720,11.187,-9385,-1.134,20.106,3044,3049,18950
1996,324,1086,2036,128762,131785,109,5.375,93,4.586,6643,1378,5265,1.046,5.041,12560,3560,9000,2.701,9.531,-5917,-4.490,10.082,51,52,2141
1996,325,8749,12611,888572,893365,874,6.943,828,6.578,68063,15402,52661,1.724,7.619,77608,20812,56796,2.330,8.687,-9545,-1.068,15.237,506,509,6496
1996,326,12655,15626,965747,968309,1177,7.576,998,6.424,98729,26934,71795,2.782,10.196,104043,24716,79327,2.552,10.745,-5314,-0.549,20.392,718,734,12906
1996,327,11120,15340,482855,483483,1221,8.000,1065,6.978,52078,15906,36172,3.290,10.771,53237,15451,37786,3.196,11.011,-1159,-0.240,21.543,683,715,6402
1996,331,4107,5100,576458,579397,277,5.427,286,5.603,40311,12624,27687,2.179,6.957,46368,15294,31074,2.640,8.003,-6057,-1.045,13.915,196,198,4149
1996,332,53111,56877,1649671,1641952,4261,7.550,3375,5.980,179876,40641,139235,2.475,10.955,165239,45411,119828,2.766,10.064,14637,0.891,20.127,2607,2623,24670
1996,333,26329,28903,1358900,1344596,1974,6.855,1763,6.122,140292,31733,108559,2.360,10.434,111824,29967,81857,2.229,8.317,28468,2.117,16.633,1325,1333,14391
1996,334,13908,15839,1542244,1550936,1400,8.842,1390,8.779,177875,34886,142989,2.249,11.469,195500,90448,105052,5.832,12.605,-17625,-1.136,22.938,985,990,14058
1996,335,5381,6477,569349,576396,436,6.732,435,6.717,43830,9210,34620,1.598,7.604,57272,14373,42899,2.494,9.936,-13442,-2.332,15.208,290,296,4446
1996,336,9756,11701,1716710,1744915,1082,9.323,891,7.677,138432,45140,93292,2.587,7.933,195926,52897,143029,3.031,11.228,-57494,-3.295,15.867,630,633,13045
1996,337,17684,18592,572188,579646,1936,10.377,2067,11.079,58671,16914,41757,2.918,10.122,74106,24176,49930,4.171,12.785,-15435,-2.663,20.244,1573,1587,15402
1996,339,27067,28229,687332,686519,2795,9.947,2534,9.018,83619,23405,60214,3.409,12.180,82182,24148,58034,3.517,11.971,1437,0.209,23.942,2016,2023,15778
1996,423,183501,237944,3009212,2986888,25380,10.740,22099,9.352,469877,156441,313436,5.238,15.731,426823,161803,265020,5.417,14.290,43054,1.441,28.580,14513,15037,85871
1996,424,103523,131278,2098695,2097807,14106,10.748,14043,10.700,313988,91269,222719,4.351,14.967,311378,115173,196205,5.490,14.843,2610,0.124,29.686,9717,9970,65200
1996,425,34989,37486,306044,307965,4153,11.206,3305,8.917,47548,15697,31851,5.097,15.439,51472,18856,32616,6.123,16.714,-3924,-1.274,30.879,2215,2226,10692
1996,441,88789,118644,1706095,1671011,11682,9.958,9015,7.685,251948,109040,142908,6.525,15.078,185474,63526,121948,3.802,11.100,66474,3.978,22.199,6227,6376,42503
1996,442,45430,61049,480608,476513,6533,10.753,5944,9.784,83371,36802,46569,7.723,17.496,75445,26795,48650,5.623,15.833,7926,1.663,31.665,4044,4380,17571
1996,443,29045,41413,375134,365094,6062,14.750,5431,13.215,89477,45977,43500,12.593,24.508,69240,29900,39340,8.190,18.965,20237,5.543,37.930,3328,3507,16389
1996,444,62344,84466,1005001,990813,6894,8.167,6797,8.052,160494,59537,100957,6.009,16.198,133842,49010,84832,4.946,13.508,26652,2.690,27.017,4477,4616,23179
1996,445,101989,139730,2899692,2873324,14415,10.293,15052,10.748,373017,157133,215884,5.469,12.982,317656,126192,191464,4.392,11.055,55361,1.927,22.111,10516,10713,58366
1996,446,43170,77591,785102,786199,6868,8.868,6580,8.496,122486,52708,69778,6.704,15.580,125784,46618,79166,5.930,15.999,-3298,-0.419,31.159,4066,4271,22724
1996,447,69851,120366,904845,903860,9580,7.924,10634,8.796,159902,61053,98849,6.755,17.691,157969,62106,95863,6.871,17.477,1933,0.214,34.954,6659,7046,37034
1996,448,67308,150608,1237530,1271041,14597,9.601,17456,11.481,215533,98515,117018,7.751,16.957,283186,89776,193410,7.063,22.280,-67653,-5.323,33.914,8841,10126,40363
1996,451,40897,58314,507870,497455,7043,12.137,6469,11.148,102327,47731,54596,9.595,20.570,80926,31083,49843,6.248,16.268,21401,4.302,32.536,4532,4734,17818
1996,452,10478,35228,2424231,2402285,3167,9.049,2709,7.740,284080,111826,172254,4.655,11.825,245571,62722,182849,2.611,10.222,38509,1.603,20.445,1301,1379,7167
1996,453,93326,113373,709783,698058,15384,13.700,13216,11.770,149404,69576,79828,9.967,21.403,127056,51350,75706,7.356,18.201,22348,3.201,36.403,10265,10513,34512
1996,454,30406,38150,455889,454126,4782,12.737,3568,9.504,77004,29190,47814,6.428,16.957,73199,28347,44852,6.242,16.119,3805,0.838,32.237,2392,2422,12031
1996,481,2011,4664,490934,471598,552,12.373,147,3.295,57758,18918,38840,4.011,12.247,20243,966,19277,0.205,4.292,37515,7.955,8.585,107,114,807
1996,483,794,1181,53625,52169,147,12.640,111,9.544,10810,3610,7200,6.920,20.721,8144,1828,6316,3.504,15.611,2666,5.110,31.222,60,65,983
1996,484,77863,89739,1296549,1288314,14345,16.134,12688,14.271,214284,73075,141209,5.672,16.633,198373,72061,126312,5.593,15.398,15911,1.235,30.796,9584,9708,49238
1996,485,12279,14039,313125,308202,1960,14.045,1792,12.841,48658,19888,28770,6.453,15.788,39059,17308,21751,5.616,12.673,9599,3.115,25.346,1456,1469,10939
1996,486,229,2275,49533,51085,170,7.260,303,12.940,5277,2063,3214,4.038,10.330,8302,2530,5772,4.953,16.252,-3025,-5.922,20.660,23,23,111
1996,487,1678,1756,21314,21158,275,15.878,227,13.106,3758,1124,2634,5.313,17.762,3405,1247,2158,5.894,16.094,353,1.668,32.187,179,179,1028
1996,488,21068,26433,376933,370836,3707,14.321,2611,10.087,70375,24436,45939,6.589,18.977,58057,18302,39755,4.935,15.656,12318,3.322,31.311,1913,1976,11070
1996,492,5949,9478,532124,512487,1433,15.439,1040,11.205,93593,15303,78290,2.986,18.263,53426,34513,18913,6.734,10.425,40167,7.838,20.850,770,791,5919
1996,493,6713,11293,472137,466174,1245,11.213,866,7.799,81487,29374,52113,6.301,17.480,68929,22563,46366,4.840,14.786,12558,2.694,29.572,318,324,3473
1996,511,22635,27179,856329,849607,3659,13.719,2643,9.910,104423,32594,71829,3.836,12.291,91826,27555,64271,3.243,10.808,12597,1.483,21.616,1955,1993,15828
1996,512,13548,17915,262449,260979,2809,15.972,2153,12.242,60539,18999,41540,7.280,23.197,56350,29967,26383,11.483,21.592,4189,1.605,43.184,1372,1398,7597
1996,515,6499,8743,257396,259072,1029,11.819,956,10.980,38835,17965,20870,6.934,14.990,41970,14339,27631,5.535,16.200,-3135,-1.210,29.980,698,748,8992
1996,517,10103,33948,1138081,1117196,6350,19.112,4904,14.760,259868,117557,142311,10.523,23.261,219029,90458,128571,8.097,19.605,40839,3.655,39.211,1294,1420,14622
1996,518,4952,8319,336089,328786,1572,19.594,980,12.215,59152,24944,34208,7.587,17.991,44121,11258,32863,3.424,13.419,15031,4.572,26.839,466,475,3169
1996,519,2845,3467,46546,45319,334,9.850,182,5.367,7102,1899,5203,4.190,15.671,4735,944,3791,2.083,10.448,2367,5.223,20.896,139,139,513
1996,521,16,47,22738,22711,(D),(D),(D),(D),582,(D),549,(D),2.563,565,(D),475,(D),2.488,17,0.075,4.976,0,0,0
1996,522,44171,153553,2531499,2523872,15909,10.504,11722,7.739,409698,167608,242090,6.641,16.233,394547,137520,257027,5.449,15.633,15151,0.600,31.265,3041,3856,32280
1996,523,28747,47422,608186,588253,7100,15.311,5000,10.782,119469,39356,80113,6.690,20.309,79818,33151,46667,5.636,13.569,39651,6.740,27.137,2729,2749,13198
1996,524,114058,159176,2242440,2219486,16049,10.117,14969,9.436,332953,125304,207649,5.646,15.001,285745,97540,188205,4.395,12.874,47208,2.127,25.749,8163,8420,36809
1996,525,2954,3400,73663,69337,427,12.979,207,6.292,16912,4981,11931,7.184,24.391,7988,1263,6725,1.822,11.521,8924,12.870,23.041,115,116,700
1996,531,168329,188854,1117187,1113810,23849,12.716,21251,11.331,214513,94483,120030,8.483,19.259,207391,81900,125491,7.353,18.620,7122,0.639,37.240,15629,16031,59830
1996,532,34986,56416,522144,532437,6772,11.973,7059,12.481,105130,36805,68325,6.913,19.745,122796,41100,81696,7.719,23.063,-17666,-3.318,39.490,4549,5057,26266
1996,533,1424,1532,16556,16381,284,18.454,298,19.363,4834,1426,3408,8.705,29.511,4456,2881,1575,17.588,27.203,378,2.308,54.406,194,212,1234
1996,541,501888,544487,5431497,5329383,75193,14.104,52447,9.838,1008506,359416,649090,6.744,18.924,805931,276944,528987,5.197,15.122,202575,3.801,30.245,38420,38881,158364
1996,551,28235,51664,3183720,3188999,4851,9.410,4622,8.966,508205,150407,357798,4.716,15.936,519257,154447,364810,4.843,16.283,-11052,-0.347,31.872,1023,1075,16028
1996,561,228721,265188,6017270,5828803,44706,17.344,29842,11.578,1577233,536178,1041055,9.199,27.059,1205699,395045,810654,6.777,20.685,371534,6.374,41.370,22174,22561,239970
1996,562,12471,14644,270362,269513,1776,12.281,1410,9.750,49401,17766,31635,6.592,18.330,48036,19064,28972,7.073,17.823,1365,0.506,35.647,1001,1022,7168
1996,611,48793,54610,2105680,2083597,6830,12.820,4166,7.819,185975,42719,143256,2.050,8.926,141896,21892,120004,1.051,6.810,44079,2.116,13.620,3236,3288,15928
1996,621,370415,416532,4081163,4025024,34253,8.228,33819,8.123,738176,275818,462358,6.853,18.340,625851,255152,370699,6.339,15.549,112325,2.791,31.098,24910,25739,155750
1996,622,3343,5708,4458118,4472648,179,3.114,259,4.506,244253,80261,163992,1.794,5.461,269397,69694,199703,1.558,6.023,-25144,-0.562,10.922,108,112,32656
1996,623,29765,53213,2335107,2312871,5421,10.385,3391,6.496,273836,103767,170069,4.487,11.840,229173,83385,145788,3.605,9.909,44663,1.931,19.817,2064,2215,48150
1996,624,80651,107988,1520415,1503531,12233,11.541,8254,7.787,228209,80606,147603,5.361,15.178,194747,50199,144548,3.339,12.953,33462,2.226,25.905,5997,6183,34345
1996,711,22313,22772,287291,279046,4165,18.726,3105,13.960,75137,26096,49041,9.352,26.926,58633,18504,40129,6.631,21.012,16504,5.914,42.024,2213,2225,13261
1996,712,3715,4047,77169,76819,331,8.319,195,4.901,7406,1119,6287,1.457,9.641,6867,672,6195,0.875,8.939,539,0.702,17.879,134,134,561
1996,713,46284,51360,1015853,998122,6080,11.950,5117,10.057,181763,73900,107863,7.404,18.210,146070,44621,101449,4.470,14.634,35693,3.576,29.269,3987,4038,34546
1996,721,39851,47706,1566043,1549176,5340,11.323,4251,9.014,255672,146521,109151,9.458,16.504,221729,103853,117876,6.704,14.313,33943,2.191,28.625,2975,3043,63799
1996,722,315344,425580,7461391,7372852,60439,14.347,51796,12.296,1485468,813448,672020,11.033,20.148,1306760,538308,768452,7.301,17.724,178708,2.424,35.448,38058,39236,341569
1996,811,195925,213695,1298492,1276043,26793,12.675,22157,10.482,252937,101493,151444,7.954,19.822,207259,82831,124428,6.491,16.242,45678,3.580,32.485,16978,17283,61729
1996,812,141738,173251,1174595,1163700,20305,11.748,19482,11.272,218865,96340,122525,8.279,18.808,196571,79528,117043,6.834,16.892,22294,1.916,33.784,14256,14744,57354
1996,813,267133,275499,2499981,2463194,16102,5.952,6150,2.273,305270,55425,249845,2.250,12.393,231042,24938,206104,1.012,9.380,74228,3.013,18.760,4344,4387,16903
1997,211,6198,7340,98571,95241,726,9.804,856,11.560,27534,7985,19549,8.384,28.910,20728,7034,13694,7.385,21.764,6806,7.146,43.527,532,537,2360
1997,212,4539,6845,225958,225585,613,8.905,691,10.038,32805,11342,21463,5.028,14.542,31816,10776,21040,4.777,14.104,989,0.438,28.208,399,412,5133
1997,213,7008,8118,156738,155253,1103,13.600,1088,13.415,40939,16636,24303,10.715,26.369,37463,21466,15997,13.826,24.130,3476,2.239,48.261,688,692,6608
1997,221,6148,14887,687013,694491,925,6.216,915,6.148,55304,18765,36539,2.702,7.963,69777,12164,57613,1.751,10.047,-14473,-2.084,15.926,312,316,2458
1997,236,166000,167377,1338357,1310445,28604,17.319,24177,14.638,333054,104716,228338,7.991,25.415,276693,100749,175944,7.688,21.114,56361,4.301,42.229,17604,17612,74560
1997,237,39473,40409,734823,716194,4824,12.028,4221,10.524,164827,31977,132850,4.465,23.014,127540,31532,96008,4.403,17.808,37287,5.206,35.616,3100,3104,18389
1997,238,364818,368166,3437820,3330920,50834,13.984,41517,11.421,818031,218881,599150,6.571,24.559,605995,203788,402207,6.118,18.193,212036,6.366,36.386,31875,31925,154965
1997,311,20750,25096,1440029,1447445,2416,9.623,2435,9.699,146891,34062,112829,2.353,10.148,161716,56916,104800,3.932,11.173,-14825,-1.024,20.297,1760,1792,23019
1997,312,1991,2454,168059,166501,281,11.686,182,7.569,15736,3505,12231,2.105,9.451,12868,3022,9846,1.815,7.729,2868,1.723,15.457,131,134,1929
1997,313,4244,5107,401634,404257,472,9.099,633,12.202,39560,10932,28628,2.704,9.786,45124,17618,27506,4.358,11.162,-5564,-1.376,19.572,470,477,6265
1997,314,7206,7592,238482,237645,787,10.317,859,11.261,31473,9085,22388,3.823,13.244,29791,11172,18619,4.701,12.536,1682,0.708,25.072,670,672,7687
1997,315,13428,14505,680550,700365,2335,15.867,2757,18.735,105285,40002,65283,5.712,15.033,144781,69393,75388,9.908,20.672,-39496,-5.639,30.066,2343,2361,44984
1997,316,1580,1713,89514,90264,147,8.507,177,10.243,10161,2914,7247,3.228,11.257,11496,4550,6946,5.041,12.736,-1335,-1.479,22.514,143,143,1498
1997,321,14341,16055,558091,549548,1428,8.883,1468,9.132,73046,15518,57528,2.824,13.292,55667,17668,37999,3.215,10.130,17379,3.162,20.259,1149,1153,10185
1997,322,3606,5672,572881,573195,290,5.084,355,6.223,47899,19575,28324,3.415,8.357,48669,23041,25628,4.020,8.491,-770,-0.134,16.713,188,190,3675
1997,323,38425,40293,823855,828073,2668,6.531,3779,9.251,92769,23594,69175,2.849,11.203,101441,39898,61543,4.818,12.250,-8672,-1.047,22.406,3069,3076,21077
1997,324,1100,2067,128182,129072,118,5.685,135,6.504,10530,5309,5221,4.113,8.158,12229,3980,8249,3.084,9.475,-1699,-1.316,16.317,60,63,737
1997,325,8852,12606,889279,890373,917,7.260,965,7.641,82659,16615,66044,1.866,9.284,83267,25543,57724,2.869,9.352,-608,-0.068,18.567,541,557,6783
